2 	-3.97256 	-6.28803e-18 	1.20359 	-0.000273697 	0
2 	-3.91768 	-9.3238e-18 	1.20371 	-0.000820229 	0
2 	-3.8628 	-9.93095e-18 	1.20394 	-0.00136441 	0
2 	-3.80791 	-9.58401e-18 	1.2043 	-0.00190477 	0
2 	-3.75303 	-9.23706e-18 	1.20477 	-0.00243968 	0
2 	-3.69815 	-9.58401e-18 	1.20536 	-0.00296754 	0
2 	-3.64327 	-1.15789e-17 	1.20607 	-0.00348668 	0
2 	-3.58839 	-1.46147e-17 	1.20689 	-0.00399543 	0
2 	-3.53351 	-1.46147e-17 	1.20783 	-0.00449203 	0
2 	-3.47863 	-1.02779e-17 	1.20889 	-0.00497468 	0
2 	-3.42374 	-8.02276e-18 	1.21007 	-0.00544151 	0
2 	-3.36886 	-9.41053e-18 	1.21135 	-0.00589057 	0
2 	-3.31398 	-7.84928e-18 	1.21276 	-0.00631983 	0
2 	-3.2591 	-1.00177e-17 	1.21427 	-0.00672714 	0
2 	-3.20422 	-1.26198e-17 	1.2159 	-0.00711028 	0
2 	-3.14934 	-1.04514e-17 	1.21764 	-0.00746686 	0
2 	-3.09445 	-1.20994e-17 	1.21949 	-0.00779436 	0
2 	-3.03957 	-1.34004e-17 	1.22144 	-0.00809009 	0
2 	-2.98469 	-1.37473e-17 	1.2235 	-0.00835118 	0
2 	-2.92981 	-1.54821e-17 	1.22566 	-0.00857451 	0
2 	-2.87493 	-1.52219e-17 	1.22791 	-0.00875671 	0
2 	-2.82005 	-1.46147e-17 	1.23026 	-0.00889411 	0
2 	-2.76517 	-1.60025e-17 	1.23269 	-0.00898264 	0
2 	-2.71028 	-1.53953e-17 	1.2352 	-0.00901782 	0
2 	-2.6554 	-1.40943e-17 	1.23778 	-0.00899463 	0
2 	-2.60052 	-1.24463e-17 	1.24042 	-0.00890741 	0
2 	-2.54564 	-9.06359e-18 	1.2431 	-0.00874975 	0
2 	-2.49076 	-6.37477e-18 	1.2458 	-0.00851433 	0
2 	-2.43588 	-5.42067e-18 	1.2485 	-0.00819275 	0
2 	-2.38099 	-5.42067e-18 	1.25116 	-0.00777535 	0
2 	-2.32611 	-4.11963e-18 	1.25376 	-0.00725101 	0
2 	-2.27123 	-3.51247e-18 	1.25623 	-0.00660693 	0
2 	-2.21635 	-6.72171e-18 	1.25852 	-0.00582851 	0
2 	-2.16147 	-9.23706e-18 	1.26055 	-0.00489913 	0
2 	-2.10659 	-9.93095e-18 	1.26223 	-0.00380013 	0
2 	-2.0517 	-1.20994e-17 	1.26344 	-0.00251084 	0
2 	-1.99682 	-1.05381e-17 	1.26404 	-0.00100875 	0
2 	-1.94194 	-8.80338e-18 	1.26388 	0.000730115 	0
2 	-1.88706 	-1.01044e-17 	1.26275 	0.00273052 	0
2 	-1.83218 	-1.07983e-17 	1.26044 	0.00501713 	0
2 	-1.7773 	-1.70433e-17 	1.2567 	0.00761326 	0
2 	-1.72242 	-2.12067e-17 	1.25124 	0.0105393 	0
2 	-1.66753 	-2.39822e-17 	1.24376 	0.0138106 	0
2 	-1.61265 	-2.81455e-17 	1.23394 	0.0174358 	0
2 	-1.55777 	-2.75384e-17 	1.22142 	0.0214136 	0
2 	-1.50289 	-2.49363e-17 	1.20589 	0.025731 	0
2 	-1.44801 	-2.46761e-17 	1.18701 	0.0303603 	0
2 	-1.39313 	-2.71047e-17 	1.16449 	0.0352574 	0
2 	-1.33824 	-3.10078e-17 	1.13808 	0.04036 	0
2 	-1.28336 	-3.55181e-17 	1.10761 	0.0455873 	0
2 	-1.22848 	-3.84672e-17 	1.07298 	0.0508403 	0
2 	-1.1736 	-3.9508e-17 	1.03422 	0.0560039 	0
2 	-1.11872 	-3.92478e-17 	0.991457 	0.0609509 	0
2 	-1.06384 	-3.57783e-17 	0.944958 	0.0655473 	0
2 	-1.00896 	-3.26558e-17 	0.89512 	0.069659 	0
2 	-0.954074 	-3.36099e-17 	0.842465 	0.0731588 	0
2 	-0.899192 	-3.4564e-17 	0.787627 	0.0759363 	0
2 	-0.844311 	-3.59518e-17 	0.731332 	0.0779143 	0
2 	-0.789429 	-3.60385e-17 	0.674374 	0.0789882 	0
2 	-0.734548 	-3.61253e-17 	0.617595 	0.0790163 	0
2 	-0.697791 	-3.57568e-17 	0.579007 	0.0790808 	-4.75071e-20
2 	-0.688084 	-3.64292e-17 	0.578419 	0.0788006 	-8.36129e-21
2 	-0.677789 	-3.53884e-17 	0.552746 	0.0784833 	-5.8631e-20
2 	-0.657792 	-3.11538e-17 	0.527049 	0.0779765 	-1.45904e-20
2 	-0.642276 	-2.83782e-17 	0.5014 	0.0772957 	-1.52437e-21
2 	-0.631994 	-2.5327e-17 	0.499885 	0.0770724 	9.46909e-20
2 	-0.616669 	-2.66089e-17 	0.474046 	0.0762127 	1.76503e-20
2 	-0.595563 	-2.88288e-17 	0.448411 	0.0751386 	-1.80435e-20
2 	-0.581786 	-2.62144e-17 	0.42306 	0.0738554 	-3.12508e-20
2 	-0.570972 	-2.29537e-17 	0.420629 	0.0736515 	2.02543e-20
2 	-0.552312 	-1.82818e-17 	0.395345 	0.072181 	3.53677e-22
2 	-0.530189 	-1.70375e-17 	0.370509 	0.0705055 	-1.79005e-20
2 	-0.515245 	-2.00392e-17 	0.346199 	0.0686302 	-9.91529e-21
2 	-0.503947 	-2.05896e-17 	0.342916 	0.0684138 	-9.24547e-20
2 	-0.485002 	-1.83881e-17 	0.318949 	0.0663557 	1.36068e-20
2 	-0.461963 	-1.57434e-17 	0.295672 	0.0641091 	-2.41425e-20
2 	-0.440781 	-1.57434e-17 	0.273159 	0.061682 	-9.40929e-21
2 	-0.429053 	-1.66533e-17 	0.26913 	0.0614323 	4.11136e-20
2 	-0.415055 	-1.66533e-17 	0.247236 	0.0588412 	1.43287e-22
2 	-0.391213 	-1.88039e-17 	0.226259 	0.0560869 	-3.55466e-20
