2 	-4.90116 	0 	-0.107151
2 	-4.70347 	-1.38778e-18 	-0.107675
2 	-4.50578 	-2.42861e-18 	-0.108723
2 	-4.30809 	-2.08167e-18 	-0.110312
2 	-4.1104 	-2.08167e-18 	-0.112463
2 	-3.91271 	-2.08167e-18 	-0.11521
2 	-3.71502 	-3.46945e-19 	-0.118581
2 	-3.51733 	-3.46945e-19 	-0.122625
2 	-3.31964 	-6.93889e-19 	-0.127376
2 	-3.12195 	3.46945e-19 	-0.132898
2 	-2.92426 	0 	-0.139239
2 	-2.72657 	-1.73472e-18 	-0.146459
2 	-2.52889 	-5.20417e-18 	-0.154624
2 	-2.3312 	-8.67362e-18 	-0.163787
2 	-2.13351 	-1.04083e-17 	-0.17403
2 	-1.93582 	-1.04083e-17 	-0.185428
2 	-1.73813 	-1.04083e-17 	-0.19807
2 	-1.54044 	-1.21431e-17 	-0.212183
2 	-1.34275 	-1.38778e-17 	-0.227829
2 	-1.14506 	-1.56125e-17 	-0.244893
2 	-0.947373 	-1.56125e-17 	-0.260594
2 	-0.832047 	-1.21431e-17 	-0.267474
2 	-0.798574 	-1.04083e-17 	-0.269285
2 	-0.764097 	-1.38778e-17 	-0.270288
2 	-0.728651 	-1.73472e-17 	-0.271074
2 	-0.692276 	-1.63064e-17 	-0.271688
2 	-0.655012 	-1.77074e-17 	-0.272111
2 	-0.616901 	-1.96623e-17 	-0.272361
2 	-0.577987 	-2.08397e-17 	-0.272466
2 	-0.538316 	-1.94891e-17 	-0.272444
2 	-0.497938 	-1.4852e-17 	-0.272314
2 	-0.456901 	-1.33469e-17 	-0.272096
2 	-0.415258 	-1.65355e-17 	-0.271808
2 	-0.373061 	-1.73056e-17 	-0.271428
2 	-0.330364 	-1.28817e-17 	-0.270993
2 	-0.287223 	-1.24582e-17 	-0.270523
2 	-0.243696 	-1.4474e-17 	-0.270023
2 	-0.19984 	-1.78883e-17 	-0.269503
2 	-0.155713 	-2.09665e-17 	-0.268972
2 	-0.111375 	-2.16271e-17 	-0.268438
2 	-0.0668853 	-2.16049e-17 	-0.267911
2 	-0.0223052 	-1.81244e-17 	-0.267398
2 	0.0223052 	-1.67366e-17 	-0.266904
2 	0.0668853 	-1.98702e-17 	-0.266558
2 	0.111375 	-1.74638e-17 	-0.266133
2 	0.155713 	-1.64563e-17 	-0.265754
2 	0.19984 	-1.78883e-17 	-0.265422
2 	0.243696 	-1.51679e-17 	-0.265139
2 	0.287223 	-1.3846e-17 	-0.264906
2 	0.330364 	-1.46164e-17 	-0.26472
2 	0.373061 	-1.26218e-17 	-0.264585
2 	0.415258 	-8.72924e-18 	-0.264512
2 	0.456901 	-7.27539e-18 	-0.264395
2 	0.497938 	-4.44363e-18 	-0.264322
2 	0.538316 	-5.80654e-19 	-0.264256
2 	0.577987 	5.44135e-18 	-0.26417
2 	0.616901 	1.11724e-17 	-0.264044
2 	0.655012 	1.39079e-17 	-0.263855
2 	0.692276 	2.22045e-17 	-0.263574
2 	0.728651 	2.74086e-17 	-0.263159
2 	0.764097 	2.39392e-17 	-0.26262
2 	0.798574 	2.39392e-17 	-0.262007
2 	0.832047 	2.74086e-17 	-0.260591
2 	0.947373 	2.91434e-17 	-0.253891
2 	1.14506 	2.74086e-17 	-0.239787
2 	1.34275 	2.56739e-17 	-0.224258
2 	1.54044 	2.56739e-17 	-0.209772
2 	1.73813 	2.39392e-17 	-0.196548
2 	1.93582 	2.22045e-17 	-0.184555
2 	2.13351 	2.22045e-17 	-0.173644
2 	2.3312 	2.04697e-17 	-0.163753
2 	2.52889 	1.8735e-17 	-0.154836
2 	2.72657 	1.8735e-17 	-0.146847
2 	2.92426 	1.8735e-17 	-0.139738
2 	3.12195 	1.8735e-17 	-0.133456
2 	3.31964 	1.8735e-17 	-0.127966
2 	3.51733 	1.8735e-17 	-0.123217
2 	3.71502 	1.8735e-17 	-0.119171
2 	3.91271 	1.8735e-17 	-0.11578
2 	4.1104 	1.8735e-17 	-0.113008
2 	4.30809 	1.8735e-17 	-0.11083
2 	4.50578 	1.8735e-17 	-0.109215
2 	4.70347 	1.8735e-17 	-0.108153
2 	4.90116 	1.89461e-17 	-0.107619
