0.505051 	-0.233852
0.515152 	-0.234255
0.525253 	-0.23484
0.535354 	-0.235291
0.545455 	-0.235687
0.555556 	-0.236043
0.565657 	-0.236355
0.575758 	-0.236639
0.585859 	-0.236904
0.59596 	-0.237137
0.606061 	-0.237355
0.616162 	-0.23756
0.626263 	-0.237744
0.636364 	-0.237924
0.646465 	-0.238088
0.656566 	-0.238247
0.666667 	-0.238398
0.676768 	-0.238542
0.686869 	-0.238681
0.69697 	-0.238813
0.707071 	-0.238942
0.717172 	-0.239064
0.727273 	-0.239183
0.737374 	-0.239297
0.747475 	-0.239407
0.757576 	-0.239513
0.767677 	-0.239613
0.777778 	-0.239711
0.787879 	-0.239802
0.79798 	-0.239892
0.808081 	-0.239973
0.818182 	-0.240053
0.828283 	-0.240127
0.838384 	-0.240195
0.848485 	-0.240264
0.858586 	-0.240321
0.868687 	-0.240377
0.878788 	-0.240429
0.888889 	-0.240474
0.89899 	-0.240518
0.909091 	-0.240554
0.919192 	-0.240587
0.929293 	-0.240619
0.939394 	-0.240641
0.949495 	-0.240661
0.959596 	-0.240681
0.969697 	-0.240691
0.979798 	-0.2407
0.989899 	-0.240709
1 	-0.240708
