0.505051 	-0.258427
0.515152 	-0.258742
0.525253 	-0.259095
0.535354 	-0.259587
0.545455 	-0.260079
0.555556 	-0.26042
0.565657 	-0.260735
0.575758 	-0.261019
0.585859 	-0.261256
0.59596 	-0.261494
0.606061 	-0.261693
0.616162 	-0.261886
0.626263 	-0.262071
0.636364 	-0.26223
0.646465 	-0.262389
0.656566 	-0.262534
0.666667 	-0.262667
0.676768 	-0.262801
0.686869 	-0.262919
0.69697 	-0.263031
0.707071 	-0.263143
0.717172 	-0.263239
0.727273 	-0.263332
0.737374 	-0.263425
0.747475 	-0.263501
0.757576 	-0.263574
0.767677 	-0.263647
0.777778 	-0.263706
0.787879 	-0.263758
0.79798 	-0.26381
0.808081 	-0.263851
0.818182 	-0.263881
0.828283 	-0.263911
0.838384 	-0.263938
0.848485 	-0.263945
0.858586 	-0.263951
0.868687 	-0.263958
0.878788 	-0.263951
0.888889 	-0.263935
0.89899 	-0.26392
0.909091 	-0.263903
0.919192 	-0.263867
0.929293 	-0.263831
0.939394 	-0.263795
0.949495 	-0.263754
0.959596 	-0.263702
0.969697 	-0.26365
0.979798 	-0.263598
0.989899 	-0.263542
1 	-0.263481
